50746, 1.55e-05, 3.28e-11, 2.95e-08, 1.04e-11, 1.86e+01
922735, 1.55e-05, 1.48e-11, 2.95e-08, 6.08e-12, 1.87e+01
332979, 1.55e-05, 1.89e-11, 2.95e-08, 9.38e-12, 1.87e+01
347826, 1.55e-05, 7.81e-11, 2.95e-08, 4.17e-11, 1.88e+01
416453, 1.55e-05, 5.93e-11, 2.95e-08, 2.98e-11, 1.88e+01
664353, 1.55e-05, 7.01e-11, 2.95e-08, 3.70e-11, 1.88e+01
104772, 1.55e-05, 2.56e-11, 2.95e-08, 9.68e-12, 1.89e+01
181272, 1.55e-05, 5.83e-12, 2.96e-08, 2.99e-12, 1.89e+01
512646, 1.55e-05, 2.55e-11, 2.95e-08, 1.11e-11, 1.90e+01
148145, 1.55e-05, 6.64e-11, 2.95e-08, 3.97e-11, 1.90e+01
303360, 1.55e-05, 5.40e-11, 2.95e-08, 2.51e-11, 1.90e+01
366859, 1.55e-05, 2.75e-11, 2.95e-08, 1.96e-11, 1.91e+01
924056, 1.55e-05, 2.25e-11, 2.95e-08, 1.04e-11, 1.91e+01
916885, 1.55e-05, 1.32e-11, 2.95e-08, 5.26e-12, 1.91e+01
831689, 1.55e-05, 3.21e-11, 2.95e-08, 9.78e-12, 1.91e+01
175513, 1.55e-05, 5.10e-11, 2.95e-08, 2.19e-11, 1.92e+01
176042, 1.55e-05, 1.41e-11, 2.95e-08, 8.49e-12, 1.92e+01
750523, 1.55e-05, 1.25e-10, 2.95e-08, 7.29e-11, 1.92e+01
592592, 1.55e-05, 3.15e-11, 2.95e-08, 1.77e-11, 1.93e+01
66586, 1.55e-05, 2.53e-11, 3.03e-08, 1.65e-11, 1.93e+01
220679, 1.55e-05, 1.02e-10, 2.95e-08, 4.43e-11, 1.94e+01
776415, 1.55e-05, 1.49e-11, 2.95e-08, 5.13e-12, 1.94e+01
721374, 1.55e-05, 2.69e-11, 2.96e-08, 1.53e-11, 1.94e+01
525319, 1.55e-05, 4.04e-11, 2.95e-08, 1.48e-11, 2.11e+01
750036, 1.55e-05, 1.61e-11, 2.96e-08, 7.16e-12, 2.11e+01
794136, 1.55e-05, 3.99e-11, 2.95e-08, 1.55e-11, 2.11e+01
290407, 1.55e-05, 4.33e-11, 2.95e-08, 1.39e-11, 2.11e+01
906237, 1.55e-05, 1.43e-11, 2.95e-08, 6.26e-12, 2.11e+01
443915, 1.55e-05, 7.80e-12, 2.96e-08, 2.51e-12, 2.12e+01
559897, 1.55e-05, 7.49e-11, 2.95e-08, 2.87e-11, 2.12e+01
800825, 1.55e-05, 2.10e-11, 2.95e-08, 1.12e-11, 2.12e+01
682529, 1.55e-05, 1.28e-11, 3.06e-08, 4.29e-12, 2.12e+01
184657, 1.55e-05, 3.12e-11, 2.95e-08, 8.97e-12, 2.12e+01
404268, 1.18e-05, 3.45e-11, 6.00e-08, 1.43e-11, 2.12e+01
540247, 1.55e-05, 2.48e-11, 2.98e-08, 7.77e-12, 2.12e+01
521709, 1.55e-05, 3.73e-11, 2.95e-08, 1.99e-11, 2.12e+01
874173, 1.55e-05, 1.62e-11, 2.95e-08, 9.85e-12, 2.12e+01
317686, 1.55e-05, 6.98e-12, 2.99e-08, 2.76e-12, 2.12e+01
839841, 1.55e-05, 5.85e-11, 2.95e-08, 3.62e-11, 2.12e+01
312763, 1.55e-05, 8.65e-11, 2.95e-08, 5.44e-11, 2.12e+01
477960, 1.55e-05, 6.29e-11, 2.95e-08, 3.16e-11, 2.12e+01
416671, 1.55e-05, 3.19e-11, 2.95e-08, 1.73e-11, 2.12e+01
657604, 1.55e-05, 1.71e-11, 2.96e-08, 1.05e-11, 2.12e+01
614807, 1.55e-05, 9.09e-12, 2.98e-08, 3.11e-12, 2.13e+01
159057, 1.55e-05, 4.22e-11, 2.95e-08, 1.41e-11, 2.13e+01
875351, 1.55e-05, 7.73e-11, 2.95e-08, 3.61e-11, 2.13e+01
476713, 1.55e-05, 9.25e-12, 2.95e-08, 3.70e-12, 2.13e+01
433149, 1.55e-05, 4.08e-11, 2.95e-08, 2.92e-11, 2.13e+01
546409, 1.55e-05, 4.45e-11, 2.95e-08, 1.01e-11, 2.13e+01
433063, 1.55e-05, 6.15e-11, 2.95e-08, 2.16e-11, 2.13e+01
532495, 1.55e-05, 2.16e-11, 2.95e-08, 1.03e-11, 2.13e+01
955012, 1.55e-05, 6.14e-11, 2.95e-08, 3.39e-11, 2.13e+01
993853, 1.55e-05, 1.27e-10, 2.95e-08, 4.11e-11, 2.13e+01
273654, 1.55e-05, 5.63e-11, 2.95e-08, 2.55e-11, 2.13e+01
80481, 1.55e-05, 1.86e-11, 3.05e-08, 7.83e-12, 2.13e+01
815839, 1.55e-05, 8.37e-12, 2.95e-08, 2.70e-12, 2.14e+01
52060, 1.55e-05, 8.18e-12, 2.95e-08, 4.19e-12, 2.14e+01
815895, 1.55e-05, 3.98e-11, 2.95e-08, 1.14e-11, 2.14e+01
217985, 1.55e-05, 6.67e-11, 2.95e-08, 3.79e-11, 2.14e+01
808848, 1.55e-05, 1.07e-11, 2.95e-08, 4.92e-12, 2.16e+01
453583, 1.54e-05, 1.71e-11, 3.41e-08, 8.96e-12, 2.16e+01
290467, 1.55e-05, 7.25e-11, 2.95e-08, 4.03e-11, 2.17e+01
50632, 1.55e-05, 6.61e-11, 2.95e-08, 2.02e-11, 2.17e+01
510308, 1.55e-05, 2.55e-11, 2.95e-08, 1.85e-11, 2.32e+01
239554, 1.55e-05, 1.15e-11, 3.21e-08, 4.51e-12, 2.32e+01
227711, 1.55e-05, 2.27e-11, 2.95e-08, 1.06e-11, 2.32e+01
163669, 1.55e-05, 5.26e-11, 2.95e-08, 3.53e-11, 2.32e+01
190026, 1.55e-05, 1.20e-11, 2.95e-08, 3.75e-12, 2.46e+01
96695, 1.55e-05, 2.01e-11, 2.95e-08, 7.80e-12, 2.46e+01
157830, 1.55e-05, 7.67e-12, 2.95e-08, 2.90e-12, 2.46e+01
896392, 1.55e-05, 4.47e-11, 2.95e-08, 2.94e-11, 2.47e+01
511938, 1.55e-05, 9.28e-11, 2.95e-08, 3.55e-11, 1.35e+01
626078, 1.55e-05, 8.98e-11, 2.95e-08, 6.89e-11, 1.28e+01
486854, 1.55e-05, 2.92e-11, 2.95e-08, 7.08e-12, 1.28e+01
228833, 1.55e-05, 5.46e-11, 2.95e-08, 2.82e-11, 1.28e+01
929873, 1.55e-05, 4.03e-11, 2.95e-08, 2.55e-11, 1.30e+01
320952, 1.55e-05, 1.84e-11, 2.95e-08, 6.85e-12, 1.30e+01
260598, 1.55e-05, 3.40e-11, 2.95e-08, 7.60e-12, 1.30e+01
424310, 1.55e-05, 5.81e-11, 2.95e-08, 1.65e-11, 1.29e+01
785434, 1.55e-05, 3.24e-11, 2.95e-08, 1.28e-11, 1.30e+01
568863, 1.55e-05, 1.46e-11, 2.95e-08, 4.25e-12, 1.30e+01
212699, 1.55e-05, 1.15e-11, 2.97e-08, 4.02e-12, 1.30e+01
474008, 1.55e-05, 5.71e-11, 2.95e-08, 4.60e-11, 1.30e+01
519390, 1.55e-05, 2.21e-11, 2.95e-08, 1.21e-11, 1.30e+01
140207, 1.55e-05, 5.00e-11, 2.95e-08, 2.05e-11, 1.41e+01
305594, 1.55e-05, 1.30e-11, 2.95e-08, 5.12e-12, 1.45e+01
278615, 1.55e-05, 4.51e-11, 2.95e-08, 1.40e-11, 1.44e+01
443403, 1.55e-05, 3.30e-11, 3.00e-08, 1.99e-11, 1.44e+01
787982, 1.55e-05, 1.02e-11, 2.95e-08, 4.63e-12, 1.46e+01
195016, 1.55e-05, 1.11e-10, 2.95e-08, 5.72e-11, 1.45e+01
53942, 1.55e-05, 1.17e-11, 2.95e-08, 4.87e-12, 1.46e+01
569802, 1.55e-05, 1.56e-11, 2.95e-08, 8.21e-12, 1.46e+01
12006, 1.55e-05, 5.19e-11, 2.95e-08, 2.16e-11, 1.46e+01
124353, 1.54e-05, 9.21e-12, 3.21e-08, 3.71e-12, 1.49e+01
505359, 1.55e-05, 2.41e-11, 2.95e-08, 1.18e-11, 1.49e+01
605535, 1.55e-05, 1.84e-11, 2.95e-08, 6.00e-12, 1.50e+01
479383, 1.55e-05, 1.52e-10, 2.95e-08, 7.88e-11, 1.49e+01
596791, 1.55e-05, 1.11e-11, 2.95e-08, 3.64e-12, 1.49e+01
599242, 1.55e-05, 3.24e-11, 2.95e-08, 1.15e-11, 1.49e+01
116848, 1.55e-05, 4.40e-11, 2.95e-08, 1.77e-11, 1.51e+01
943103, 1.55e-05, 5.14e-11, 2.95e-08, 2.52e-11, 1.51e+01
905146, 1.55e-05, 4.95e-11, 2.95e-08, 2.27e-11, 1.52e+01
904744, 1.55e-05, 9.26e-12, 2.95e-08, 3.98e-12, 1.52e+01
821891, 1.55e-05, 1.29e-11, 2.95e-08, 4.59e-12, 1.52e+01
884287, 1.55e-05, 8.08e-11, 2.95e-08, 3.92e-11, 1.52e+01
436114, 1.55e-05, 7.39e-11, 2.95e-08, 3.77e-11, 1.53e+01
186751, 1.55e-05, 6.00e-12, 2.95e-08, 1.83e-12, 1.53e+01
918930, 1.55e-05, 2.69e-11, 2.95e-08, 1.79e-11, 3.29e+01
311287, 1.55e-05, 2.80e-11, 2.95e-08, 9.84e-12, 3.30e+01
694119, 1.55e-05, 2.11e-10, 2.95e-08, 1.27e-10, 3.30e+01
822265, 1.55e-05, 1.31e-10, 2.95e-08, 5.55e-11, 3.32e+01
